timestamp,rps,failures_per_sec,latency_p95,cpu,memory,replicas,users
2026-02-09 10:18:54,54.7,2.7,5400.0,0.5945598674311943,447827968.0,12.0,347.0
2026-02-09 10:19:02,51.8,3.1,5400.0,0.5625166398150673,446009344.0,12.0,348.0
2026-02-09 10:19:10,56.4,3.4,5400.0,0.5316473290761388,445382656.0,12.0,349.0
2026-02-09 10:19:17,55.1,3.5,5400.0,0.5191629508772775,445607936.0,12.0,349.0
2026-02-09 10:19:25,54.8,3.1,5400.0,0.5940176890690525,446652416.0,12.0,350.0
2026-02-09 10:19:33,52.0,3.2,5500.0,0.5937689127642106,446464000.0,12.0,350.0
2026-02-09 10:19:41,52.9,3.6,5500.0,0.6070856342582326,445853696.0,12.0,350.0
2026-02-09 10:19:49,54.3,2.6,5500.0,0.5857757864646177,445820928.0,12.0,350.0
2026-02-09 10:19:57,52.8,2.9,5500.0,0.5591667121028775,447221760.0,12.0,350.0
2026-02-09 10:20:04,51.7,3.7,5500.0,0.5686719227348587,448417792.0,12.0,350.0
2026-02-09 10:20:12,53.0,3.2,5500.0,0.5700043948781233,447361024.0,12.0,349.0
2026-02-09 10:20:20,50.9,3.3,5600.0,0.5865439644733982,448409600.0,12.0,349.0
2026-02-09 10:20:28,52.7,3.3,5600.0,0.5871234165077845,447696896.0,12.0,349.0
2026-02-09 10:20:35,49.7,2.7,5600.0,0.56800159730066,447799296.0,12.0,348.0
2026-02-09 10:20:43,52.0,2.4,5600.0,0.5368268574886688,447950848.0,12.0,347.0
2026-02-09 10:20:51,49.8,2.4,5600.0,0.572978446001515,447438848.0,12.0,346.0
2026-02-09 10:20:59,49.0,2.5,5600.0,0.5738991179771911,447590400.0,12.0,345.0
2026-02-09 10:21:06,53.1,2.9,5700.0,0.5862326794562397,448532480.0,12.0,344.0
2026-02-09 10:21:14,59.0,4.3,5600.0,0.6039149236507827,448307200.0,12.0,343.0
2026-02-09 10:21:22,51.6,2.9,5700.0,0.5840313733934429,448491520.0,12.0,342.0
2026-02-09 10:21:29,54.2,2.2,5700.0,0.5601702260893491,448778240.0,12.0,341.0
2026-02-09 10:21:37,54.6,2.5,5700.0,0.5718235967973323,449089536.0,12.0,339.0
2026-02-09 10:21:45,53.2,3.0,5600.0,0.5984160903122802,450351104.0,12.0,337.0
2026-02-09 10:21:53,50.3,2.3,5700.0,0.5601378376836745,450719744.0,12.0,336.0
2026-02-09 10:22:01,50.8,2.3,5700.0,0.6003010565751284,450899968.0,12.0,334.0
2026-02-09 10:22:08,52.9,2.7,5600.0,0.5471534774483364,450543616.0,12.0,332.0
2026-02-09 10:22:16,51.8,2.7,5700.0,0.5958216025765217,449249280.0,12.0,330.0
2026-02-09 10:22:24,57.4,3.4,5700.0,0.5948486320238537,450428928.0,12.0,328.0
2026-02-09 10:22:32,52.0,2.9,5600.0,0.4747293557304294,450732032.0,12.0,326.0
2026-02-09 10:22:40,50.0,2.3,5600.0,0.525701609501957,449732608.0,12.0,324.0
2026-02-09 10:22:47,52.5,2.9,5600.0,0.5494466075025566,449957888.0,12.0,322.0
2026-02-09 10:22:55,54.6,1.8,5600.0,0.5298365244828245,449359872.0,12.0,319.0
2026-02-09 10:23:03,47.8,2.5,5600.0,0.5356303862777366,450203648.0,12.0,316.0
2026-02-09 10:23:10,51.7,3.2,5600.0,0.5724879636965009,448491520.0,12.0,314.0
2026-02-09 10:23:18,52.3,2.6,5600.0,0.5651518049021648,448770048.0,12.0,311.0
2026-02-09 10:23:26,49.5,1.8,5600.0,0.5529877568174516,449449984.0,12.0,308.0
2026-02-09 10:23:33,49.6,2.1,5600.0,0.4511544670035808,449818624.0,12.0,306.0
2026-02-09 10:23:41,52.0,2.6,5600.0,0.5782140473050942,450183168.0,12.0,303.0
2026-02-09 10:23:49,51.0,3.9,5600.0,0.4951117607582413,450383872.0,12.0,300.0
2026-02-09 10:23:57,48.5,3.8,5600.0,0.569479893869184,449601536.0,12.0,297.0
2026-02-09 10:24:04,51.5,2.8,5600.0,0.5967396469044889,450445312.0,12.0,294.0
2026-02-09 10:24:12,50.7,3.3,5600.0,0.5876171380193753,449888256.0,12.0,290.0
2026-02-09 10:24:20,49.5,2.6,5600.0,0.5644455476690682,448090112.0,12.0,287.0
2026-02-09 10:24:28,49.6,3.4,5600.0,0.5801017546236222,448176128.0,12.0,284.0
2026-02-09 10:24:35,51.8,3.2,5600.0,0.6085230379884229,448401408.0,12.0,280.0
2026-02-09 10:24:43,52.2,3.2,5600.0,0.5573377522129753,448380928.0,12.0,277.0
2026-02-09 10:24:51,51.3,2.9,5600.0,0.5850930845685718,447746048.0,12.0,273.0
2026-02-09 10:24:59,51.3,3.3,5600.0,0.5847004918544756,448143360.0,12.0,270.0
2026-02-09 10:25:06,51.5,1.9,5600.0,0.555995652506274,448806912.0,12.0,267.0
2026-02-09 10:25:14,49.7,2.9,5600.0,0.607646203661516,449077248.0,12.0,263.0
2026-02-09 10:25:22,50.1,3.3,5600.0,0.6100377829168698,449757184.0,12.0,259.0
2026-02-09 10:25:30,51.0,3.2,5600.0,0.6096648628857694,448499712.0,12.0,255.0
2026-02-09 10:25:37,54.9,2.3,5600.0,0.5267014740478928,448364544.0,12.0,252.0
2026-02-09 10:25:45,46.7,2.0,5600.0,0.6265875408178181,448180224.0,12.0,248.0
2026-02-09 10:25:53,49.2,1.7,5600.0,0.558839164366876,448913408.0,12.0,244.0
2026-02-09 10:26:01,51.2,2.6,5500.0,0.6126641540460964,447197184.0,12.0,240.0
2026-02-09 10:26:08,48.0,2.7,5500.0,0.612626237003943,447229952.0,12.0,236.0
2026-02-09 10:26:16,43.3,1.8,5500.0,0.6147867915721397,447193088.0,12.0,232.0
2026-02-09 10:26:24,48.5,2.4,5500.0,0.6083857453463745,447332352.0,12.0,228.0
2026-02-09 10:26:32,49.7,3.0,5500.0,0.5858022016827171,446943232.0,12.0,224.0
2026-02-09 10:26:39,49.0,2.4,5500.0,0.5984607810025158,447819776.0,12.0,220.0
2026-02-09 10:26:47,46.0,3.3,5500.0,0.5650376847039653,447791104.0,12.0,216.0
2026-02-09 10:26:55,49.9,3.1,5500.0,0.58495969417783,445689856.0,12.0,212.0
2026-02-09 10:27:02,48.2,2.8,5500.0,0.5847250525132043,446316544.0,12.0,208.0
2026-02-09 10:27:10,45.7,3.1,5500.0,0.6251016837279894,445181952.0,12.0,204.0
2026-02-09 10:27:18,44.6,1.5,5500.0,0.6425789025842203,445599744.0,12.0,200.0
2026-02-09 10:27:26,46.2,2.6,5500.0,0.5408118853822146,444891136.0,12.0,196.0
2026-02-09 10:27:33,44.8,2.7,5500.0,0.6180715353206598,446775296.0,12.0,192.0
2026-02-09 10:27:41,47.2,3.4,5500.0,0.5752706172711956,446820352.0,12.0,188.0
2026-02-09 10:27:49,44.3,2.4,5500.0,0.6255784567374388,446898176.0,12.0,184.0
2026-02-09 10:27:57,41.9,2.6,5500.0,0.6071569177725029,447954944.0,12.0,180.0
2026-02-09 10:28:05,43.9,2.5,5500.0,0.6206225372364151,448077824.0,12.0,176.0
2026-02-09 10:28:12,44.8,2.8,5500.0,0.5666419022939452,448237568.0,12.0,172.0
2026-02-09 10:28:20,41.6,2.2,5500.0,0.6293771026136885,444649472.0,12.0,168.0
2026-02-09 10:28:28,42.2,2.3,5500.0,0.5750561066733069,444653568.0,12.0,164.0
2026-02-09 10:28:35,40.5,2.0,5500.0,0.600135101545845,444268544.0,12.0,160.0
2026-02-09 10:28:43,40.0,2.0,5500.0,0.5753929662720639,445276160.0,12.0,156.0
2026-02-09 10:28:51,38.6,2.2,5500.0,0.6206594710082712,445227008.0,12.0,152.0
2026-02-09 10:28:59,38.4,1.8,5500.0,0.5577120667006827,445218816.0,12.0,148.0
2026-02-09 10:29:06,37.4,1.8,5500.0,0.6233840777800839,444354560.0,12.0,145.0
2026-02-09 10:29:14,36.5,2.2,5500.0,0.5974547857585768,445136896.0,12.0,141.0
2026-02-09 10:29:22,37.0,2.4,5500.0,0.6011603047349225,445427712.0,12.0,137.0
2026-02-09 10:29:30,36.6,1.8,5500.0,0.5864228217582672,445988864.0,12.0,133.0
2026-02-09 10:29:37,35.2,1.9,5500.0,0.5847203189896004,445923328.0,12.0,130.0
2026-02-09 10:29:45,35.2,2.1,5500.0,0.5727294681114747,446054400.0,12.0,127.0
2026-02-09 10:29:53,33.6,1.5,5500.0,0.6105746128555097,445833216.0,12.0,123.0
2026-02-09 10:30:00,33.0,1.1,5500.0,0.5658212287922596,446238720.0,12.0,119.0
2026-02-09 10:30:08,30.9,1.9,5500.0,0.6040924000507304,446787584.0,12.0,116.0
2026-02-09 10:30:16,31.2,1.3,5500.0,0.5626283145598626,446136320.0,12.0,112.0
2026-02-09 10:30:24,29.8,1.4,5500.0,0.5945713445656635,445722624.0,12.0,109.0
2026-02-09 10:30:31,29.7,1.6,5500.0,0.5568746550262262,445898752.0,12.0,107.0
2026-02-09 10:30:39,29.4,1.9,5500.0,0.578009439916638,445747200.0,12.0,103.0
2026-02-09 10:30:47,27.9,1.7,5500.0,0.572461454754071,445894656.0,12.0,100.0
2026-02-09 10:30:54,26.3,2.0,5500.0,0.6007440906989049,445984768.0,12.0,97.0
2026-02-09 10:31:02,26.3,1.5,5400.0,0.5733197371148891,445452288.0,12.0,94.0
2026-02-09 10:31:10,24.5,1.7,5400.0,0.530074840462397,445702144.0,12.0,91.0
2026-02-09 10:31:18,23.5,1.2,5400.0,0.5006461628251523,445706240.0,12.0,88.0
2026-02-09 10:31:26,23.4,0.9,5400.0,0.5165526178995226,446238720.0,12.0,85.0
2026-02-09 10:31:33,24.2,2.1,5400.0,0.4878330860286495,446316544.0,12.0,83.0
2026-02-09 10:31:41,23.0,1.4,5400.0,0.5089500941419535,446312448.0,12.0,80.0
2026-02-09 10:31:49,23.2,1.8,5400.0,0.4301907365343017,446312448.0,12.0,78.0
2026-02-09 10:31:57,21.8,1.3,5400.0,0.5256263602236693,443219968.0,12.0,76.0
2026-02-09 10:32:05,21.1,0.9,5400.0,0.5399711296535634,443822080.0,12.0,74.0
2026-02-09 10:32:12,21.1,0.9,5400.0,0.5324712145764297,443703296.0,12.0,72.0
2026-02-09 10:32:20,19.6,0.3,5400.0,0.5367007159902046,444555264.0,12.0,69.0
2026-02-09 10:32:28,20.4,0.9,5400.0,0.486212141306215,444882944.0,12.0,67.0
2026-02-09 10:32:35,18.6,1.0,5400.0,0.5099990369415187,445091840.0,12.0,66.0
2026-02-09 10:32:43,17.3,0.7,5400.0,0.4468527802691083,445104128.0,12.0,64.0
2026-02-09 10:32:51,17.7,1.1,5400.0,0.4734937428341071,445571072.0,12.0,62.0
2026-02-09 10:32:59,17.8,1.0,5400.0,0.4372950598807664,445526016.0,12.0,61.0
2026-02-09 10:33:06,16.3,1.0,5400.0,0.467776404282788,445546496.0,12.0,59.0
2026-02-09 10:33:14,16.4,1.1,5400.0,0.4288883030793141,446148608.0,12.0,58.0
2026-02-09 10:33:22,15.2,1.3,5400.0,0.4518452668340881,445730816.0,12.0,57.0
2026-02-09 10:33:29,15.8,0.9,5400.0,0.4153821395909177,446345216.0,12.0,56.0
2026-02-09 10:33:37,14.9,0.6,5400.0,0.4514817363871581,445956096.0,12.0,54.0
2026-02-09 10:33:45,16.0,0.9,5400.0,0.4369633628650968,445648896.0,12.0,53.0
2026-02-09 10:33:53,14.6,1.0,5400.0,0.4173386236747685,445775872.0,12.0,53.0
2026-02-09 10:34:00,15.1,1.2,5400.0,0.4264147776743742,445853696.0,12.0,52.0
2026-02-09 10:34:08,14.8,0.8,5400.0,0.4136433416230179,445722624.0,12.0,51.0
2026-02-09 10:34:16,14.0,0.9,5400.0,0.3592083916585118,445992960.0,12.0,51.0
2026-02-09 10:34:24,14.1,0.9,5400.0,0.3442486217269189,446427136.0,12.0,51.0
2026-02-09 10:34:31,13.8,1.4,5400.0,0.3598025465950304,446427136.0,12.0,50.0
2026-02-09 10:34:39,13.6,0.7,5400.0,0.3498105091909771,446828544.0,12.0,50.0
2026-02-09 10:34:47,14.4,0.3,5400.0,0.3774341552336683,446259200.0,12.0,50.0
2026-02-09 10:34:54,14.2,0.7,5400.0,0.3747365502823003,446980096.0,12.0,50.0
2026-02-09 10:35:02,14.1,1.2,5400.0,0.3552277430341823,446541824.0,12.0,50.0
2026-02-09 10:35:10,14.6,1.1,5400.0,0.3846542009847393,446476288.0,12.0,50.0
2026-02-09 10:35:17,13.3,0.7,5400.0,0.3371856446746466,446283776.0,12.0,51.0
2026-02-09 10:35:25,13.8,1.0,5400.0,0.3903652900808704,446750720.0,12.0,51.0
2026-02-09 10:35:33,13.8,1.0,5400.0,0.3547645575003464,446763008.0,12.0,52.0
2026-02-09 10:35:41,14.3,0.6,5400.0,0.3706227595287036,447397888.0,12.0,53.0
2026-02-09 10:35:48,14.8,1.0,5400.0,0.3952678719765408,447987712.0,12.0,53.0
2026-02-09 10:35:56,15.4,0.7,5400.0,0.3872459519268107,447700992.0,12.0,54.0
2026-02-09 10:36:04,15.2,0.4,5400.0,0.414444604062906,449294336.0,12.0,55.0
2026-02-09 10:36:12,15.7,0.5,5400.0,0.4223813260098507,448548864.0,12.0,56.0
2026-02-09 10:36:20,15.9,0.6,5400.0,0.4138287335743431,446840832.0,12.0,58.0
2026-02-09 10:36:27,16.5,1.0,5400.0,0.41316183186956,446541824.0,12.0,59.0
2026-02-09 10:36:35,17.2,1.2,5400.0,0.4353620578028628,447352832.0,12.0,60.0
2026-02-09 10:36:43,17.5,0.6,5400.0,0.4292363867749584,447610880.0,12.0,62.0
2026-02-09 10:36:51,16.8,0.4,5400.0,0.4113963685282275,447705088.0,12.0,64.0
2026-02-09 10:36:58,17.3,0.4,5400.0,0.4303237649398438,448237568.0,12.0,65.0
2026-02-09 10:37:06,18.6,1.0,5400.0,0.4359513694216145,447893504.0,12.0,67.0
2026-02-09 10:37:14,19.0,0.7,5400.0,0.3947050257112571,448675840.0,12.0,69.0
2026-02-09 10:37:22,19.7,0.9,5400.0,0.4384683847218248,449089536.0,12.0,71.0
2026-02-09 10:37:29,17.8,0.9,5400.0,0.3802657259585698,449032192.0,12.0,73.0
2026-02-09 10:37:37,20.0,1.7,5400.0,0.4519316284726414,449028096.0,12.0,75.0
2026-02-09 10:37:45,20.0,0.8,5400.0,0.4418685197508897,448643072.0,12.0,78.0
2026-02-09 10:37:53,19.5,0.6,5400.0,0.4146639793083553,449150976.0,12.0,80.0
2026-02-09 10:38:00,21.7,1.0,5400.0,0.4339802549659474,450535424.0,12.0,82.0
2026-02-09 10:38:08,23.2,1.4,5400.0,0.391260699376665,450748416.0,12.0,85.0
2026-02-09 10:38:16,23.4,1.1,5400.0,0.4656971847294298,449822720.0,12.0,88.0
2026-02-09 10:38:24,23.9,1.2,5400.0,0.4808570638691264,450375680.0,12.0,91.0
2026-02-09 10:38:31,23.4,0.9,5400.0,0.434415546188185,450367488.0,12.0,93.0
2026-02-09 10:38:39,25.2,1.3,5400.0,0.469221699180567,450428928.0,12.0,96.0
2026-02-09 10:38:47,27.0,1.1,5400.0,0.4823160930372589,451158016.0,12.0,99.0
2026-02-09 10:38:55,27.5,1.2,5400.0,0.4861611814467237,450899968.0,12.0,103.0
2026-02-09 10:39:02,28.1,1.5,5400.0,0.4265918171023593,451227648.0,12.0,105.0
2026-02-09 10:39:10,28.7,1.7,5400.0,0.5109616510161639,450166784.0,12.0,109.0
2026-02-09 10:39:18,30.3,1.4,5400.0,0.5313305912476687,450277376.0,12.0,112.0
2026-02-09 10:39:26,30.1,1.7,5400.0,0.5545631867166906,450535424.0,12.0,115.0
2026-02-09 10:39:33,31.4,1.3,5400.0,0.5126308118203367,451022848.0,12.0,118.0
2026-02-09 10:39:41,32.5,2.6,5400.0,0.596677778902641,451489792.0,12.0,122.0
2026-02-09 10:39:49,34.9,3.0,5400.0,0.5833919998003381,452149248.0,12.0,125.0
2026-02-09 10:39:57,33.7,2.3,5400.0,0.5799684476074131,451899392.0,12.0,129.0
2026-02-09 10:40:05,33.3,2.0,5400.0,0.6057241117217641,451551232.0,12.0,133.0
2026-02-09 10:40:13,35.4,1.3,5400.0,0.5102372934656815,453169152.0,12.0,137.0
2026-02-09 10:40:20,36.4,1.6,5400.0,0.58325306852829,454922240.0,12.0,140.0
2026-02-09 10:40:28,34.7,1.9,5400.0,0.6043784477861823,454934528.0,12.0,144.0
2026-02-09 10:40:36,37.6,2.0,5400.0,0.5925183019025416,454082560.0,12.0,148.0
2026-02-09 10:40:44,38.9,2.4,5400.0,0.5328894423985151,454463488.0,12.0,152.0
2026-02-09 10:40:51,39.0,3.4,5400.0,0.618777058334657,455077888.0,12.0,155.0
2026-02-09 10:40:59,38.0,1.9,5400.0,0.6066700359633463,455278592.0,12.0,159.0
2026-02-09 10:41:07,37.7,0.9,5300.0,0.5591890316627055,454594560.0,12.0,163.0
2026-02-09 10:41:15,39.5,2.2,5300.0,0.5718754988127072,455352320.0,12.0,167.0
2026-02-09 10:41:22,41.5,2.7,5300.0,0.5645464779080083,455495680.0,12.0,171.0
2026-02-09 10:41:30,42.6,2.7,5300.0,0.5673240953604446,456187904.0,12.0,175.0
2026-02-09 10:41:38,42.8,2.6,5300.0,0.6105226622449154,456036352.0,12.0,179.0
2026-02-09 10:41:46,39.4,2.9,5300.0,0.6144824377671977,456146944.0,12.0,183.0
2026-02-09 10:41:53,42.5,3.3,5300.0,0.6057584458075408,458928128.0,12.0,187.0
2026-02-09 10:42:01,41.5,2.7,5300.0,0.5606609029162495,458395648.0,12.0,191.0
2026-02-09 10:42:09,42.6,2.6,5300.0,0.4453277640495913,458616832.0,12.0,195.0
2026-02-09 10:42:17,44.4,1.9,5300.0,0.5784279655907589,458608640.0,12.0,199.0
2026-02-09 10:42:25,45.3,2.5,5300.0,0.5911837604271676,458858496.0,12.0,203.0
2026-02-09 10:42:32,45.4,2.4,5300.0,0.585737040025942,459497472.0,12.0,208.0
2026-02-09 10:42:40,49.9,3.2,5300.0,0.5595717814205333,459689984.0,12.0,211.0
2026-02-09 10:42:48,47.6,2.6,5300.0,0.5032187523393284,459087872.0,12.0,216.0
2026-02-09 10:42:56,46.1,2.2,5300.0,0.6001740228663752,460460032.0,12.0,220.0
2026-02-09 10:43:03,48.3,2.2,5300.0,0.5328137680812052,460693504.0,12.0,224.0
2026-02-09 10:43:11,50.1,2.6,5300.0,0.6101478890879787,460877824.0,12.0,228.0
2026-02-09 10:43:19,47.0,3.1,5300.0,0.5811461629876111,461729792.0,12.0,232.0
2026-02-09 10:43:27,45.0,2.8,5300.0,0.6374595578628922,462409728.0,12.0,236.0
2026-02-09 10:43:35,48.2,2.7,5300.0,0.6078388737981458,462315520.0,12.0,240.0
2026-02-09 10:43:42,52.8,3.7,5300.0,0.6180574337080224,461385728.0,12.0,244.0
2026-02-09 10:43:50,49.5,3.0,5300.0,0.5672911177981071,461623296.0,12.0,248.0
2026-02-09 10:43:58,43.4,1.9,5300.0,0.5884078248472977,461463552.0,12.0,252.0
2026-02-09 10:44:06,44.0,1.4,5300.0,0.5956646647173871,464474112.0,12.0,256.0
2026-02-09 10:44:13,47.2,2.5,5300.0,0.589205984038802,465039360.0,12.0,259.0
2026-02-09 10:44:21,47.1,3.3,5300.0,0.5123596855012733,465170432.0,12.0,263.0
2026-02-09 10:44:29,50.6,2.3,5300.0,0.4910168252498414,465039360.0,12.0,266.0
2026-02-09 10:44:36,47.2,1.4,5300.0,0.5979296663630883,466198528.0,12.0,270.0
2026-02-09 10:44:44,49.5,2.1,5300.0,0.601953473631516,466563072.0,12.0,273.0
2026-02-09 10:44:52,50.8,3.1,5300.0,0.5906219265312597,466894848.0,12.0,277.0
2026-02-09 10:45:00,56.1,2.9,5300.0,0.5364786922683832,467525632.0,12.0,281.0
2026-02-09 10:45:07,47.5,3.4,5300.0,0.5722750628746082,467501056.0,12.0,284.0
2026-02-09 10:45:15,43.6,2.3,5300.0,0.5789067006462416,469762048.0,12.0,287.0
2026-02-09 10:45:23,43.9,2.1,5300.0,0.512988822509058,470577152.0,12.0,290.0
2026-02-09 10:45:31,46.7,2.6,5300.0,0.5788546922556503,469983232.0,12.0,294.0
2026-02-09 10:45:39,50.5,3.1,5300.0,0.5357933763794194,469884928.0,12.0,297.0
2026-02-09 10:45:46,51.3,2.9,5300.0,0.5361328237356536,470126592.0,12.0,300.0
2026-02-09 10:45:54,52.7,3.7,5300.0,0.5686215853752901,470814720.0,12.0,303.0
2026-02-09 10:46:02,50.6,3.2,5300.0,0.5671896930437628,470867968.0,12.0,306.0
2026-02-09 10:46:10,51.8,3.0,5300.0,0.5688663971194937,469848064.0,12.0,309.0
2026-02-09 10:46:17,51.7,2.4,5300.0,0.5673432746627812,469258240.0,12.0,311.0
2026-02-09 10:46:25,48.9,3.0,5300.0,0.6163845213257889,472498176.0,12.0,314.0
2026-02-09 10:46:33,49.9,2.6,5300.0,0.5572289910350868,472252416.0,12.0,317.0
2026-02-09 10:46:41,50.6,2.6,5300.0,0.5622863815468255,473296896.0,12.0,319.0
2026-02-09 10:46:48,50.9,1.8,5300.0,0.5811590401635465,473591808.0,12.0,321.0
2026-02-09 10:46:56,56.8,3.1,5300.0,0.5757886985843035,475557888.0,12.0,324.0
2026-02-09 10:47:04,53.5,3.7,5300.0,0.5847072878738679,475123712.0,12.0,326.0
2026-02-09 10:47:12,47.6,2.7,5300.0,0.563201009947554,473448448.0,12.0,328.0
2026-02-09 10:47:20,50.9,3.0,5300.0,0.5391490311128521,475504640.0,12.0,330.0
2026-02-09 10:47:27,54.4,3.3,5300.0,0.549476364893713,475348992.0,12.0,332.0
2026-02-09 10:47:35,50.2,2.8,5300.0,0.582531511585578,475631616.0,12.0,334.0
2026-02-09 10:47:43,53.2,3.5,5300.0,0.5129603672068409,475508736.0,12.0,336.0
2026-02-09 10:47:51,50.3,2.8,5300.0,0.5882415504548217,475717632.0,12.0,338.0
2026-02-09 10:47:58,49.8,3.0,5300.0,0.5783404415788238,475992064.0,12.0,339.0
2026-02-09 10:48:06,52.0,3.6,5300.0,0.5872553136543469,476307456.0,12.0,341.0
2026-02-09 10:48:14,49.8,2.8,5300.0,0.5469987026884219,477491200.0,12.0,342.0
2026-02-09 10:48:21,51.9,2.9,5300.0,0.5905353223479399,476557312.0,12.0,343.0
2026-02-09 10:48:29,56.9,2.9,5300.0,0.5394968250020996,476438528.0,12.0,344.0
2026-02-09 10:48:37,54.0,2.9,5300.0,0.6046972658297561,475557888.0,12.0,345.0
